Kyle Rudolph|2020,Kyle Rudolph,MIN,MIN|2020,2020,65.4,36,5.5,35,2.3,30,10,12,80.0%,574,47.8,72.4%,247,6.9%,37,1,7,28,3,334,261,164,425,1,16,1,1,-,0,0,20.6,3.1,2.3,27.8,21.8,13.7,35.4,0.08,1.3,-,0.15,1.35,1.06,10.8%,75.7%,2.9%,42.9%,11.9,334.0,0.92,8.6%,7.1,-,-,7.4%,22.20%,1.28,8.7,116.0,66.6,0.0%,-,-,793,363,359,1748,14,405,344,3073,3034,26,28,334,1,0,-,0.46,8.7,0.31,0,2.3,27.8,0.08,-,-,0.70,232.7,0,0.0%,2,16.7%,4,33.3%,1,4,6,8.3%,33.3%,50.0%,2011,2,43
Jacob Hollister|2020,Jacob Hollister,SEA,SEA|2020,2020,64.3,37,4.3,43,2.7,26,4,15,100.0%,333,22.2,33.3%,175,44.6%,37,3,4,24,1,203,223,79,302,3,14,0,0,-,3,1,11.7,2.5,1.6,13.5,14.9,5.3,20.1,0.20,0.9,-,0.21,1.16,1.27,7.3%,64.9%,8.1%,25.0%,8.5,67.7,0.39,5.3%,6.0,-,-,6.4%,14.70%,0.91,8.3,94.8,67.0,11.1%,-,-,1000,527,384,1850,14,401,505,4064,4208,38,24,203,3,0,-,0.22,8.3,0.34,1,1.6,13.5,0.20,-,-,0.60,-,0,0.0%,1,6.7%,4,26.7%,0,0,1,0.0%,0.0%,16.7%,2017,UDFA,UDFA
Dawson Knox|2020,Dawson Knox,BUF,BUF|2020,2020,61.9,38,5.6,34,2.8,23,2,11,73.3%,441,40.1,56.8%,229,27.1%,36,3,5,22,2,259,268,151,419,3,12,2,2,-,3,0,20.8,3.3,2.0,23.5,24.4,13.7,38.1,0.27,1.1,-,0.16,1.13,1.17,8.6%,61.1%,8.1%,40.0%,11.8,86.3,0.59,7.7%,7.4,1.12,-,8.7%,18.30%,0.97,2.6,96.6,55.5,12.0%,4.91,3.97,777,437,277,1144,10,262,419,3504,3495,30,22,259,3,0,-,0.36,2.6,0.12,0,2.0,23.5,0.27,-,-,0.20,188.2,0,0.0%,2,18.2%,4,36.4%,0,1,2,0.0%,25.0%,50.0%,2019,3,97
Harrison Bryant|2020,Harrison Bryant,CLE,CLE|2020,2020,61.8,39,4.1,46,2.6,22,1,15,100.0%,591,39.4,59.0%,253,44.3%,38,4,3,24,0,238,294,117,411,3,14,2,2,-,2,0,16.9,2.5,1.6,15.9,19.6,7.8,27.4,0.20,0.9,-,0.15,0.94,1.16,8.6%,63.2%,10.8%,0.0%,9.9,79.3,0.50,7.7%,7.7,-,-,9.2%,18.30%,0.81,-10.3,87.4,57.8,7.7%,-,-,1002,474,464,2182,19,492,441,3505,3817,26,24,238,3,0,-,0.25,-10.3,-0.43,0,1.6,15.9,0.20,-,-,-0.70,234.8,1,6.7%,1,6.7%,2,13.3%,0,0,0,0.0%,0.0%,0.0%,2020,4,115
Jack Doyle|2020,Jack Doyle,IND,IND|2020,2020,59.4,40,4.6,41,3.0,30,8,13,86.7%,498,38.3,56.5%,207,37.9%,30,0,8,20,4,234,224,79,303,3,13,1,1,-,0,0,15.9,2.3,1.5,18.0,17.2,6.1,23.3,0.23,1.0,-,0.14,1.13,1.08,6.7%,66.7%,0.0%,50.0%,11.7,78.0,0.51,6.6%,7.5,-,-,10.5%,14.70%,1.04,11.8,123.5,61.7,0.0%,-,-,882,461,353,1439,15,440,448,3500,3369,21,20,234,3,0,-,0.29,11.8,0.59,0,1.5,18.0,0.23,-,-,0.90,191.8,0,0.0%,1,7.7%,6,46.2%,0,2,3,0.0%,22.2%,33.3%,2013,UDFA,UDFA
Will Dissly|2020,Will Dissly,SEA,SEA|2020,2020,58.1,41,3.9,48,2.5,24,3,15,100.0%,508,33.9,50.8%,192,22.1%,27,3,3,23,2,231,126,152,278,2,11,0,0,-,1,0,12.8,1.8,1.5,15.4,8.4,10.1,18.5,0.13,0.7,-,0.14,1.20,0.66,5.3%,85.2%,11.1%,66.7%,10.0,115.5,0.44,3.0%,4.7,-,-,5.5%,10.10%,1.83,5.3,111.6,65.6,4.2%,-,-,1000,527,384,1850,14,401,505,4064,4208,38,23,231,2,0,-,0.25,5.3,0.23,0,1.5,15.4,0.13,-,-,0.40,206.0,0,0.0%,0,0.0%,2,13.3%,0,0,0,0.0%,0.0%,0.0%,2018,4,120
Chris Herndon|2020,Chris Herndon,NYJ,NYJ|2020,2020,54.4,42,3.6,51,2.3,24,3,15,100.0%,628,41.9,67.8%,305,18.3%,36,1,7,24,2,224,248,84,332,2,14,2,2,-,4,0,20.3,2.4,1.6,14.9,16.5,5.6,22.1,0.13,0.9,-,0.12,0.73,0.81,8.4%,66.7%,2.9%,28.6%,9.3,112.0,0.48,6.6%,6.9,0.00,-,10.6%,17.10%,0.90,-1.6,104.9,49.9,14.3%,6.09,3.64,926,465,381,1572,8,408,430,2849,3785,15,24,224,2,0,-,0.26,-1.6,-0.07,0,1.6,14.9,0.13,-,-,-0.10,200.3,0,0.0%,2,13.3%,3,20.0%,0,0,1,0.0%,0.0%,25.0%,2018,4,107
Greg Olsen|2020,Greg Olsen,SEA,SEA|2020,2020,53.9,43,4.9,40,2.2,35,14,11,73.3%,429,39.0,58.7%,278,57.9%,37,1,4,24,2,239,289,49,338,1,16,0,0,-,3,0,25.3,3.4,2.2,21.7,26.3,4.5,30.7,0.09,1.5,-,0.13,0.86,1.04,9.8%,64.9%,2.8%,50.0%,10.0,239.0,0.61,8.7%,7.8,-,-,5.3%,20.90%,0.83,2.1,71.4,60.0,11.1%,-,-,731,394,270,1308,11,281,376,3211,3314,31,24,239,1,0,-,0.36,2.1,0.09,0,2.2,21.7,0.09,-,-,0.20,236.2,0,0.0%,2,18.2%,4,36.4%,3,7,12,21.4%,50.0%,85.7%,2007,1,31
Durham Smythe|2020,Durham Smythe,MIA,MIA|2020,2020,53.5,44,3.8,49,2.3,25,3,14,93.3%,425,30.4,46.3%,124,12.3%,26,1,0,23,0,185,105,108,213,2,12,0,0,-,1,0,8.9,1.9,1.6,13.2,7.5,7.7,15.2,0.14,0.9,-,0.21,1.49,0.85,5.6%,88.5%,3.8%,0.0%,8.0,92.5,0.39,3.0%,4.0,-,-,7.9%,10.50%,1.76,12.3,105.9,75.1,4.2%,-,-,917,472,375,1524,12,397,461,3194,3553,20,23,185,2,0,-,0.22,12.3,0.54,0,1.6,13.2,0.14,-,-,0.90,-,0,0.0%,1,7.1%,3,21.4%,0,0,0,0.0%,0.0%,0.0%,2018,4,123
Cole Kmet|2020,Cole Kmet,CHI,CHI|2020,2020,52.9,45,3.5,52,2.4,21,1,15,100.0%,536,35.7,53.8%,224,30.6%,36,3,6,21,4,202,257,105,362,2,10,0,0,2,1,0,14.9,2.4,1.4,13.5,17.1,7.0,24.1,0.13,0.7,0.1,0.16,0.90,1.15,6.5%,58.3%,8.8%,66.7%,9.6,101.0,0.35,5.7%,7.1,0.31,0.0%,6.6%,13.70%,0.79,7.2,97.9,57.6,4.5%,6.43,3.56,996,572,362,1539,11,395,555,3673,4495,26,22,199,2,0,2,0.21,6.2,0.28,0,1.5,13.3,0.13,0.1,9.1%,0.40,161.8,0,0.0%,1,6.7%,4,26.7%,0,1,2,0.0%,33.3%,66.7%,2020,2,43
James O'Shaughnessy|2020,James O'Shaughnessy,JAX,JAX|2020,2020,52.2,46,3.7,50,1.9,28,6,14,93.3%,435,31.1,47.5%,201,27.8%,37,3,8,27,2,252,267,91,358,0,12,0,0,-,1,0,14.4,2.6,1.9,18.0,19.1,6.5,25.6,0.00,0.9,-,0.18,1.25,1.33,7.2%,73.0%,8.1%,25.0%,9.3,-,0.47,6.5%,7.2,-,-,3.6%,15.40%,0.94,10.4,80.0,64.9,3.6%,-,-,915,537,303,1393,9,367,512,3543,4124,23,27,252,0,0,-,0.30,10.4,0.39,0,1.9,18.0,0.00,-,-,0.70,-,0,0.0%,0,0.0%,3,21.4%,0,0,0,0.0%,0.0%,0.0%,2015,5,173
David Njoku|2020,David Njoku,CLE,CLE|2020,2020,49.0,47,4.1,47,2.9,24,4,12,80.0%,361,30.1,44.8%,145,23.7%,24,4,3,17,2,200,185,81,266,2,12,0,0,-,3,0,12.1,2.0,1.4,16.7,15.4,6.8,22.2,0.17,1.0,-,0.17,1.38,1.28,6.5%,70.8%,16.7%,66.7%,11.8,100.0,0.50,5.8%,7.7,-,-,8.7%,13.80%,1.08,12.9,123.6,65.9,15.0%,-,-,805,397,352,1502,11,377,372,2928,3165,19,17,200,2,0,-,0.27,12.9,0.76,0,1.4,16.7,0.17,-,-,1.10,192.3,0,0.0%,1,8.3%,3,25.0%,0,1,4,0.0%,16.7%,66.7%,2017,1,29
Ross Dwelley|2020,Ross Dwelley,SF,SF|2020,2020,45.4,48,3.0,53,2.7,25,3,15,100.0%,472,31.5,45.8%,168,19.0%,22,1,3,17,3,224,165,103,268,1,9,0,0,-,0,0,11.2,1.5,1.1,14.9,11.0,6.9,17.9,0.07,0.6,-,0.13,1.33,0.98,4.2%,77.3%,5.0%,100.0%,13.2,224.0,0.42,4.8%,7.5,-,-,4.9%,9.70%,1.36,14.3,130.0,70.7,0.0%,-,-,1030,533,413,1803,18,517,519,4047,3435,24,17,224,1,0,-,0.24,14.3,0.84,0,1.1,14.9,0.07,-,-,1.00,-,0,0.0%,0,0.0%,3,20.0%,0,0,0,0.0%,0.0%,0.0%,2018,UDFA,UDFA
Tyler Kroft|2020,Tyler Kroft,BUF,BUF|2020,2020,41.9,49,4.2,44,3.5,27,6,10,66.7%,298,29.8,44.6%,143,27.9%,16,2,2,12,0,119,121,44,165,3,9,0,0,-,1,0,14.3,1.6,1.2,11.9,12.1,4.4,16.5,0.30,0.9,-,0.11,0.83,0.85,4.6%,75.0%,11.8%,0.0%,9.9,39.7,0.33,4.1%,7.6,-,-,8.5%,9.70%,0.98,8.5,105.1,61.4,7.7%,-,-,668,360,260,1033,10,240,349,2953,2975,23,12,119,3,0,-,0.19,8.5,0.71,0,1.2,11.9,0.30,-,-,0.90,-,1,10.0%,1,10.0%,3,30.0%,0,0,1,0.0%,0.0%,12.5%,2015,3,85
Adam Shaheen|2020,Adam Shaheen,MIA,MIA|2020,2020,41.8,50,2.8,55,3.8,25,4,15,100.0%,348,23.2,35.4%,107,32.9%,19,1,5,11,1,128,83,84,167,3,8,0,0,-,2,0,7.1,1.3,0.7,8.5,5.5,5.6,11.1,0.20,0.5,-,0.18,1.20,0.78,3.9%,57.9%,5.6%,20.0%,11.6,42.7,0.26,2.2%,4.4,-,-,8.3%,7.40%,1.54,7.3,122.2,63.5,15.4%,-,-,984,500,408,1618,13,433,488,3544,3810,23,11,128,3,0,-,0.14,7.3,0.66,0,0.7,8.5,0.20,-,-,0.50,-,0,0.0%,1,6.7%,3,20.0%,0,0,0,0.0%,0.0%,0.0%,2017,2,45
Ian Thomas|2020,Ian Thomas,CAR,CAR|2020,2020,39.6,51,2.6,56,2.1,24,3,15,100.0%,631,42.1,65.0%,434,54.4%,28,2,2,19,0,146,168,78,246,1,11,1,0,-,2,0,28.9,1.9,1.3,9.7,11.2,5.2,16.4,0.07,0.7,-,0.06,0.34,0.39,5.7%,67.9%,7.4%,0.0%,7.7,146.0,0.28,4.7%,6.0,-,-,5.0%,11.90%,0.87,1.8,80.2,42.7,9.5%,-,-,971,513,387,1630,18,440,491,3858,3549,16,19,146,1,0,-,0.16,1.8,0.10,0,1.3,9.7,0.07,-,-,0.10,153.5,0,0.0%,0,0.0%,2,13.3%,0,0,0,0.0%,0.0%,0.0%,2018,4,101
Jesse James|2020,Jesse James,DET,DET|2020,2020,37.7,52,2.5,62,2.9,26,6,15,100.0%,436,29.1,44.1%,148,10.0%,21,1,2,13,2,127,120,72,192,2,6,0,0,-,0,0,9.9,1.4,0.9,8.5,8.0,4.8,12.8,0.13,0.4,-,0.14,0.86,0.81,4.0%,61.9%,5.0%,100.0%,9.8,63.5,0.23,2.7%,5.7,-,-,5.7%,7.80%,1.06,-3.8,76.5,57.9,0.0%,-,-,988,551,345,1370,15,415,531,4104,4448,24,13,127,2,0,-,0.14,-3.8,-0.29,0,0.9,8.5,0.13,-,-,-0.30,-,0,0.0%,1,6.7%,2,13.3%,0,0,2,0.0%,0.0%,28.6%,2015,5,160
OJ Howard|2020,OJ Howard,TB,TB|2020,2020,37.6,53,9.4,17,3.4,25,4,4,26.7%,132,33.0,48.0%,61,28.8%,19,3,4,11,2,146,226,17,243,2,8,0,0,-,1,0,15.3,4.8,2.8,36.5,56.5,4.3,60.8,0.50,2.0,-,0.31,2.39,3.70,12.7%,57.9%,16.7%,50.0%,13.3,73.0,0.94,17.9%,11.9,-,-,15.6%,31.50%,0.65,3.9,123.8,85.3,8.3%,-,-,275,155,100,391,4,131,150,1122,1266,11,11,146,2,0,-,0.57,3.9,0.36,0,2.8,36.5,0.50,-,-,1.00,151.3,0,0.0%,2,50.0%,3,75.0%,0,0,2,0.0%,0.0%,33.3%,2017,1,19
Tyler Conklin|2020,Tyler Conklin,MIN,MIN|2020,2020,37.4,54,2.5,63,2.3,25,3,15,100.0%,392,26.1,39.0%,190,18.5%,20,1,3,16,2,154,81,107,188,1,8,0,0,-,1,0,12.7,1.3,1.1,10.3,5.4,7.1,12.5,0.07,0.5,-,0.11,0.81,0.43,4.5%,80.0%,5.0%,66.7%,9.6,154.0,0.32,2.2%,4.1,-,-,3.6%,8.30%,1.90,7.6,115.4,54.0,5.9%,-,-,1004,476,437,2158,18,494,447,3860,3619,32,16,154,1,0,-,0.17,7.6,0.47,0,1.1,10.3,0.07,-,-,0.50,-,0,0.0%,1,6.7%,2,13.3%,0,0,2,0.0%,0.0%,40.0%,2018,5,157
Nick Boyle|2020,Nick Boyle,BAL,BAL|2020,2020,37.3,55,4.1,45,2.7,27,6,9,60.0%,380,42.2,65.0%,129,24.8%,17,0,4,14,3,113,83,44,127,2,8,0,0,-,1,0,14.3,1.9,1.6,12.6,9.2,4.9,14.1,0.22,0.9,-,0.13,0.88,0.64,7.0%,82.4%,0.0%,75.0%,8.1,56.5,0.45,4.0%,4.9,-,-,10.3%,13.30%,1.36,6.2,133.6,65.8,6.7%,-,-,585,250,294,1476,10,239,242,1786,2074,14,14,113,2,0,-,0.21,6.2,0.44,0,1.6,12.6,0.22,-,-,0.70,-,0,0.0%,1,11.1%,3,33.3%,0,0,0,0.0%,0.0%,0.0%,2015,5,171
Marcedes Lewis|2020,Marcedes Lewis,GB,GB|2020,2020,36.8,56,2.6,57,4.1,36,15,14,93.3%,401,28.6,43.1%,119,2.2%,16,1,2,9,2,98,109,50,159,3,6,0,0,-,3,0,8.5,1.1,0.6,7.0,7.8,3.6,11.4,0.21,0.4,-,0.13,0.82,0.92,3.6%,56.3%,7.1%,100.0%,10.9,32.7,0.21,3.1%,6.8,-,-,5.1%,7.50%,0.90,4.4,124.4,52.4,25.0%,-,-,930,469,398,1951,15,445,444,3732,3572,40,9,98,3,0,-,0.11,4.4,0.49,0,0.6,7.0,0.21,-,-,0.30,-,0,0.0%,0,0.0%,3,21.4%,1,1,5,5.9%,5.9%,29.4%,2006,1,28
Adam Trautman|2020,Adam Trautman,NO,NO|2020,2020,36.6,57,2.6,58,2.6,23,1,14,93.3%,352,25.1,37.6%,132,30.0%,15,0,1,14,0,166,68,108,176,1,9,0,0,-,0,0,9.4,1.1,1.0,11.9,4.9,7.7,12.6,0.07,0.6,-,0.11,1.26,0.52,3.5%,93.3%,0.0%,0.0%,11.9,166.0,0.38,2.5%,4.5,-,-,4.5%,7.00%,2.44,14.7,135.0,67.3,0.0%,-,-,937,442,439,2014,27,467,432,3419,2687,24,14,166,1,0,-,0.19,14.7,1.05,0,1.0,11.9,0.07,-,-,1.10,177.7,0,0.0%,1,7.1%,1,7.1%,0,0,0,0.0%,0.0%,0.0%,2020,4,105
Jason Witten|2020,Jason Witten,LV,LV|2020,2020,31.9,58,2.1,70,2.5,38,18,15,100.0%,389,25.9,38.4%,122,14.5%,17,0,4,13,4,69,91,20,111,2,8,0,0,-,0,0,8.1,1.1,0.9,4.6,6.1,1.3,7.4,0.13,0.5,-,0.14,0.57,0.75,3.5%,76.5%,0.0%,100.0%,5.3,34.5,0.13,2.3%,5.4,-,-,4.7%,6.80%,0.76,2.4,124.2,60.6,0.0%,-,-,1014,513,434,1810,18,491,488,4012,4032,26,13,69,2,0,-,0.07,2.4,0.19,0,0.9,4.6,0.13,-,-,0.20,-,0,0.0%,1,6.7%,2,13.3%,6,15,15,33.3%,83.3%,83.3%,2003,3,69
Foster Moreau|2020,Foster Moreau,LV,LV|2020,2020,31.3,59,2.1,73,5.2,23,2,15,100.0%,242,16.1,23.9%,93,14.9%,8,2,3,6,3,133,109,44,153,2,5,0,0,-,0,0,6.2,0.5,0.4,8.9,7.3,2.9,10.2,0.13,0.3,-,0.09,1.43,1.17,1.6%,75.0%,22.2%,100.0%,22.2,66.5,0.26,2.7%,13.6,-,-,5.5%,4.40%,1.22,9.6,149.3,74.0,0.0%,-,-,1014,513,434,1810,18,491,488,4012,4032,26,6,133,2,0,-,0.14,9.6,1.59,0,0.4,8.9,0.13,-,-,0.60,-,0,0.0%,2,13.3%,2,13.3%,0,0,0,0.0%,0.0%,0.0%,2019,4,137
Donald Parham|2020,Donald Parham,LAC,LAC|2020,2020,31.2,60,2.6,59,4.5,23,2,12,80.0%,183,15.3,21.1%,92,37.5%,16,1,7,7,2,122,158,34,192,2,6,0,0,-,0,0,7.7,1.3,0.6,10.2,13.2,2.8,16.0,0.17,0.5,-,0.17,1.33,1.72,3.4%,43.8%,6.3%,28.6%,17.4,61.0,0.25,4.5%,9.9,-,-,5.6%,8.20%,0.77,-1.4,109.9,66.0,0.0%,-,-,868,484,325,1194,7,407,474,3397,3515,26,7,122,2,0,-,0.15,-1.4,-0.20,0,0.6,10.2,0.17,-,-,-0.10,-,0,0.0%,0,0.0%,2,16.7%,0,0,0,0.0%,0.0%,0.0%,2019,UDFA,UDFA
Ryan Izzo|2020,Ryan Izzo,NE,NE|2020,2020,30.9,61,2.6,61,2.4,24,3,12,80.0%,626,52.2,80.1%,208,39.1%,20,1,2,13,1,199,205,68,273,0,6,1,1,-,3,0,17.3,1.7,1.1,16.6,17.1,5.7,22.8,0.00,0.5,-,0.10,0.96,0.99,6.2%,65.0%,5.3%,50.0%,15.3,-,0.59,9.3%,10.3,-,-,4.1%,15.70%,0.97,-6.5,80.8,49.9,18.8%,-,-,782,338,398,1811,19,383,324,2430,2212,8,13,199,0,0,-,0.27,-6.5,-0.50,0,1.1,16.6,0.00,-,-,-0.50,-,0,0.0%,0,0.0%,1,8.3%,0,0,0,0.0%,0.0%,0.0%,2018,7,250
Nick Vannett|2020,Nick Vannett,DEN,DEN|2020,2020,29.5,62,2.1,72,2.1,27,5,14,93.3%,330,23.6,35.4%,100,6.20%,21,1,0,14,0,95,93,64,157,1,6,0,0,-,0,0,7.1,1.5,1.0,6.8,6.6,4.6,11.2,0.07,0.4,-,0.21,0.95,0.93,4.6%,66.70%,5.00%,0.00%,6.8,95.0,0.20,2.1%,4.4,-,-,4.3%,8.40%,1.02,-3.8,76.0,61.6,0.00%,-,-,932,476,396,1754,12,400,455,3105,4348,18,14,95,1,0,-,0.11,-3.8,-0.27,0,1.0,6.8,0.07,-,-,-0.30,-,0,0.0%,1,7.1%,1,7.1%,0,0,0,0.0%,0.0%,0.0%,2016,3,94
Jace Sternberger|2020,Jace Sternberger,GB,GB|2020,2020,29.4,63,2.5,64,2.5,24,2,12,80.0%,202,16.8,25.3%,81,27.5%,15,4,0,12,0,114,103,66,169,1,6,0,0,-,1,0,6.8,1.3,1.0,9.5,8.6,5.5,14.1,0.08,0.5,-,0.19,1.41,1.27,3.8%,80.0%,26.7%,0.0%,9.5,114.0,0.27,3.1%,6.9,-,-,3.1%,7.80%,1.11,3.3,120.6,57.6,7.7%,-,-,798,415,329,1490,10,393,396,3395,3376,36,12,114,1,0,-,0.15,3.3,0.28,0,1.0,9.5,0.08,-,-,0.30,178.3,0,0.0%,0,0.0%,2,16.7%,0,0,0,0.0%,0.0%,0.0%,2019,3,76
Albert Okwuegbunam|2020,Albert Okwuegbunam,DEN,DEN|2020,2020,29.1,64,7.3,27,2.6,22,1,4,26.7%,86,21.5,30.8%,53,21.0%,15,2,4,11,1,121,116,73,189,1,6,0,0,-,1,0,13.3,3.8,2.8,30.3,29.0,18.3,47.3,0.25,1.5,-,0.28,2.28,2.19,10.3%,73.3%,13.3%,25.0%,11.0,121.0,0.79,8.3%,7.7,-,-,16.0%,21.30%,1.04,7.5,119.0,81.5,8.3%,-,-,279,153,108,523,4,112,145,1004,1398,5,11,121,1,0,-,0.46,7.5,0.68,0,2.8,30.3,0.25,-,-,1.90,222.2,0,0.0%,1,25.0%,3,75.0%,0,0,0,0.0%,0.0%,0.0%,2020,4,118
Kaden Smith|2020,Kaden Smith,NYG,NYG|2020,2020,26.6,65,1.9,74,1.6,23,2,14,93.3%,420,30.0,48.1%,134,24.2%,20,0,1,17,0,96,40,74,114,0,7,0,0,-,1,0,9.6,1.4,1.2,6.9,2.9,5.3,8.1,0.00,0.5,-,0.15,0.72,0.30,4.6%,85.0%,0.0%,0.0%,5.6,-,0.21,1.2%,2.0,-,-,1.7%,7.70%,2.40,5.2,86.7,57.5,5.6%,-,-,874,454,329,1501,11,348,438,2863,3297,10,17,96,0,0,-,0.12,5.2,0.30,0,1.2,6.9,0.00,-,-,0.40,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,2019,6,176
Pharaoh Brown|2020,Pharaoh Brown,HOU,HOU|2020,2020,26.5,66,2.2,66,2.9,26,4,12,80.0%,233,19.4,31.8%,90,16.2%,11,1,0,9,0,115,92,63,155,1,5,0,0,-,0,0,7.5,0.9,0.8,9.6,7.7,5.3,12.9,0.08,0.4,-,0.12,1.28,1.02,2.8%,81.8%,10.0%,0.0%,12.8,115.0,0.28,2.6%,8.4,-,-,3.4%,6.00%,1.25,6.1,147.9,67.8,0.0%,-,-,733,408,261,1093,7,263,393,3696,3567,27,9,115,1,0,-,0.17,6.1,0.68,0,0.8,9.6,0.08,-,-,0.50,-,0,0.0%,1,8.3%,1,8.3%,0,0,0,0.0%,0.0%,0.0%,2017,UDFA,UDFA
Maxx Williams|2020,Maxx Williams,ARI,ARI|2020,2020,24.2,67,3.0,54,3.0,26,6,8,53.3%,299,37.4,51.9%,95,19.9%,10,1,0,8,0,102,38,66,104,1,4,0,0,-,0,0,11.9,1.3,1.0,12.8,4.8,8.3,13.0,0.13,0.5,-,0.11,1.07,0.40,3.7%,80.0%,11.1%,0.0%,12.8,102.0,0.36,2.0%,3.8,-,-,6.1%,6.90%,2.68,2.2,111.3,68.4,0.0%,-,-,576,285,254,1124,11,236,273,2046,1935,14,8,102,1,0,-,0.19,2.2,0.28,0,1.0,12.8,0.13,-,-,0.30,-,0,0.0%,0,0.0%,1,12.5%,0,0,0,0.0%,0.0%,0.0%,2015,2,55
Geoff Swaim|2020,Geoff Swaim,TEN,TEN|2020,2020,23.3,68,2.6,60,2.6,26,6,9,60.0%,308,34.2,51.4%,67,8.6%,12,0,1,9,0,83,79,35,114,1,6,0,0,-,1,0,7.4,1.3,1.0,9.2,8.8,3.9,12.7,0.11,0.7,-,0.18,1.24,1.18,4.5%,75.0%,0.0%,0.0%,9.2,83.0,0.30,3.8%,6.6,-,-,4.6%,9.40%,1.05,4.3,121.2,67.2,10.0%,-,-,599,276,280,1510,16,297,268,2137,2096,19,9,83,1,0,-,0.15,4.3,0.47,0,1.0,9.2,0.11,-,-,0.50,-,0,0.0%,1,11.1%,2,22.2%,0,0,0,0.0%,0.0%,0.0%,2015,7,246
Darrell Daniels|2020,Darrell Daniels,ARI,ARI|2020,2020,23.2,69,2.1,71,2.9,25,4,11,73.3%,354,32.2,44.5%,99,16.4%,11,1,2,8,1,92,67,57,124,1,4,0,0,-,1,0,9.0,1.0,0.7,8.4,6.1,5.2,11.3,0.09,0.4,-,0.11,0.93,0.68,2.9%,72.7%,9.1%,50.0%,11.5,92.0,0.23,2.1%,6.1,-,-,4.0%,5.80%,1.37,7.2,127.8,57.4,11.1%,-,-,795,398,345,1743,17,303,377,3054,3226,20,8,92,1,0,-,0.12,7.2,0.90,0,0.7,8.4,0.09,-,-,0.70,-,0,0.0%,0,0.0%,2,18.2%,0,0,0,0.0%,0.0%,0.0%,2017,UDFA,UDFA
CJ Uzomah|2020,CJ Uzomah,CIN,CIN|2020,2020,22.7,70,11.4,5,2.8,28,6,2,13.3%,96,48.0,60.0%,65,27.8%,11,2,2,8,1,87,94,30,124,1,6,0,0,-,0,0,32.5,5.5,4.0,43.5,47.0,15.0,62.0,0.50,3.0,-,0.17,1.34,1.45,11.7%,72.7%,18.2%,50.0%,10.9,87.0,0.90,12.4%,8.5,-,-,25.2%,26.20%,0.93,5.3,125.9,61.2,0.0%,-,-,160,97,52,190,1,55,94,509,758,3,8,87,1,0,-,0.58,5.3,0.66,0,4.0,43.5,0.50,-,-,2.60,240.5,0,0.0%,1,50.0%,2,100.0%,0,0,2,0.0%,0.0%,25.0%,2015,5,157
Blake Bell|2020,Blake Bell,DAL,DAL|2020,2020,22.2,71,1.5,77,1.9,29,6,15,100.0%,343,22.9,32.2%,105,20.9%,15,1,1,11,1,110,77,48,125,0,7,0,0,1,0,0,7.0,1.0,0.7,7.3,5.1,3.2,8.3,0.00,0.5,0.1,0.14,1.05,0.73,2.6%,73.3%,7.7%,100.0%,10.0,-,0.19,1.8%,5.1,-,0.0%,1.3%,5.20%,1.43,1.5,101.9,66.2,0.0%,-,-,1064,592,403,1680,13,455,573,4267,4318,25,12,112,0,0,1,0.11,2.3,0.19,0,0.8,7.5,0.00,0.1,8.3%,0.20,-,0,0.0%,0,0.0%,0,0.0%,0,0,0,0.0%,0.0%,0.0%,2015,4,117
MyCole Pruitt|2020,MyCole Pruitt,TEN,TEN|2020,2020,21.9,72,2.2,68,4.4,28,6,10,66.7%,232,23.2,35.4%,47,10.5%,8,1,3,5,2,49,67,13,80,2,4,0,0,-,1,0,4.7,0.8,0.5,4.9,6.7,1.3,8.0,0.20,0.4,-,0.17,1.04,1.43,2.7%,62.5%,12.5%,66.7%,9.8,24.5,0.16,2.6%,8.4,-,-,5.8%,5.90%,0.73,3.0,119.3,61.8,16.7%,-,-,655,308,308,1441,11,311,293,2415,2543,21,5,49,2,0,-,0.08,3.0,0.61,0,0.5,4.9,0.20,-,-,0.30,-,0,0.0%,0,0.0%,2,20.0%,0,0,0,0.0%,0.0%,0.0%,2015,5,143
Lee Smith|2020,Lee Smith,BUF,BUF|2020,2020,19.5,73,2.2,69,4.9,32,10,9,60.0%,148,16.4,24.6%,24,5.6%,6,0,0,4,0,35,22,20,42,2,3,0,0,-,0,0,2.7,0.7,0.4,3.9,2.4,2.2,4.7,0.22,0.3,-,0.25,1.46,0.92,2.0%,66.7%,0.0%,0.0%,8.8,17.5,0.11,0.8%,3.7,-,-,5.1%,3.60%,1.59,-0.8,121.5,79.0,0.0%,-,-,601,316,239,1117,9,212,299,2376,2671,23,4,35,2,0,-,0.06,-0.8,-0.20,0,0.4,3.9,0.22,-,-,-0.10,-,0,0.0%,0,0.0%,1,11.1%,0,0,0,0.0%,0.0%,0.0%,2011,5,159
